CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod,InteractionID,InteractionDate,Platform,InteractionType,Sentiment,Age,Gender,Location,IncomeLevel,SignupDate,Age_zscore,InteractionYear,TransactionYear,Amount_zscore,SignUpYear
481bcc62-9dcb-4766-bbdd-79f5554d73f8,f9cdb10b-2e40-4df2-a7c4-3614151587b6,2024-04-11,500.86892348087025,Electronics,PayPal,785b7854-4548-4251-83f2-a25da78bfe40,2024-05-28,Twitter,Like,Positive,31.0,Male,South Kelly,High,2023-09-24,-0.9503892365727634,2024.0,2024.0,0.014285705344311962,2023.0
481bcc62-9dcb-4766-bbdd-79f5554d73f8,f9cdb10b-2e40-4df2-a7c4-3614151587b6,2024-04-11,500.86892348087025,Electronics,PayPal,aa9aeebd-5c4d-46fe-a368-3911dd67747a,2023-08-30,Twitter,Like,Negative,31.0,Male,South Kelly,High,2023-09-24,-0.9503892365727634,2023.0,2024.0,0.014285705344311962,2023.0
153e984c-d96b-4749-b0b5-ca0f7490a048,270defdc-6b34-47f6-b7cd-6395f5e16cc9,2022-07-13,839.41,Home & Garden,Debit Card,be717353-5917-417b-bd66-8de08fd759d2,2023-07-26,Facebook,Like,Negative,65.0,Female,Lake Christianmouth,High,2020-02-20,1.3662271598027185,2023.0,2022.0,1.249067956733568,2020.0
153e984c-d96b-4749-b0b5-ca0f7490a048,270defdc-6b34-47f6-b7cd-6395f5e16cc9,2022-07-13,839.41,Home & Garden,Debit Card,63701303-5eb3-47d2-9bb6-544e452da2c4,2024-05-06,Facebook,Comment,Neutral,65.0,Female,Lake Christianmouth,High,2020-02-20,1.3662271598027185,2024.0,2022.0,1.249067956733568,2020.0
694564e4-e52a-41bc-b076-53100fb5b3cd,3292fdfd-806c-4226-bfed-4649f18ad018,,758.18,Automotive,Debit Card,b4132b24-8dc5-4447-bd3c-3eefa7b65fd0,2023-09-24,Twitter,Comment,Positive,44.948461253244346,Male,West Erica,High,2024-06-09,0.0,2023.0,2023.0,0.9527926470676179,2024.0
694564e4-e52a-41bc-b076-53100fb5b3cd,3292fdfd-806c-4226-bfed-4649f18ad018,,758.18,Automotive,Debit Card,4d38a994-90a6-478f-8f45-533c106ef1ef,2023-08-19,Twitter,Share,Positive,44.948461253244346,Male,West Erica,High,2024-06-09,0.0,2023.0,2023.0,0.9527926470676179,2024.0
694564e4-e52a-41bc-b076-53100fb5b3cd,3292fdfd-806c-4226-bfed-4649f18ad018,,758.18,Automotive,Debit Card,6a7cb549-a630-4f83-8f19-7701adedd5ea,2024-06-16,Twitter,Like,Neutral,44.948461253244346,Male,West Erica,High,2024-06-09,0.0,2024.0,2023.0,0.9527926470676179,2024.0
a808b2b2-0be4-423b-abec-24068d450f73,6c06386e-5516-4200-9a75-404d9ebef796,2023-01-30,381.46,Automotive,Debit Card,c0767002-4180-4453-a436-8fe1ed6968af,2023-10-21,Facebook,Comment,Neutral,61.0,Male,Fisherstad,High,2023-02-08,1.0936840543467794,2023.0,2023.0,-0.42124200339842577,2023.0
4f6d0e26-dbf8-4abe-8b06-083acba71564,9fb2b17b-1c46-429a-8823-34d0233b82d7,2022-10-18,475.26,Health & Beauty,PayPal,09895bf5-70dd-4324-be71-54b5f22a5870,2023-09-09,Twitter,Comment,Negative,44.948461253244346,Female,Port Sabrina,Low,2022-02-12,0.0,2023.0,2022.0,-0.07911933878355284,2022.0
4f6d0e26-dbf8-4abe-8b06-083acba71564,9fb2b17b-1c46-429a-8823-34d0233b82d7,2022-10-18,475.26,Health & Beauty,PayPal,af584e41-7c41-4625-a47b-b9976f2755f0,2023-07-01,Twitter,Comment,Neutral,44.948461253244346,Female,Port Sabrina,Low,2022-02-12,0.0,2023.0,2022.0,-0.07911933878355284,2022.0
1f31b312-f00d-46ba-a83b-586ebeabc72c,7b1b2d20-0366-40a4-a737-cfc9e151553f,2023-06-28,682.97,Automotive,PayPal,abb406e9-d0e2-42a3-b274-9f3261d29e85,2023-11-23,Twitter,Share,Neutral,19.0,Female,New Elizabethfort,High,2021-01-12,-1.7680185529405805,2023.0,2023.0,0.678474463638145,2021.0
1f31b312-f00d-46ba-a83b-586ebeabc72c,7b1b2d20-0366-40a4-a737-cfc9e151553f,2023-06-28,682.97,Automotive,PayPal,fe26254a-fb76-4af4-838a-59b8d932bd43,2024-01-10,Twitter,Comment,Negative,19.0,Female,New Elizabethfort,High,2021-01-12,-1.7680185529405805,2024.0,2023.0,0.678474463638145,2021.0
1f31b312-f00d-46ba-a83b-586ebeabc72c,7b1b2d20-0366-40a4-a737-cfc9e151553f,2023-06-28,682.97,Automotive,PayPal,27fa2671-a289-4cf2-aaf5-1ac388e2cf54,2023-08-07,Instagram,Comment,Neutral,19.0,Female,New Elizabethfort,High,2021-01-12,-1.7680185529405805,2023.0,2023.0,0.678474463638145,2021.0
d64b0c8d-1831-4b29-baa2-08c4d5c3a0f9,6daca0fb-b7f2-41fe-9d8b-79ece0e426ab,2024-01-05,58.64,Clothing,Credit Card,fcda08ff-f657-4371-adf0-16ef282c59ae,2024-05-10,Instagram,Comment,Positive,25.0,Female,Brittneychester,High,2020-02-15,-1.359203894756672,2024.0,2024.0,-1.598683779421595,2020.0
c5537a33-a4c2-4e97-b439-a4d59e2baf6b,6f50ec04-0a4a-4018-9f5c-d476b092f858,2023-12-23,99.66,Automotive,Debit Card,3b4d2f50-570f-47d6-a88d-01dd47f14e3c,2023-10-24,Facebook,Like,Negative,50.0,Female,Johnsonland,Low,2023-11-30,0.34419051434294706,2023.0,2023.0,-1.4490689425079266,2023.0
c5537a33-a4c2-4e97-b439-a4d59e2baf6b,6f50ec04-0a4a-4018-9f5c-d476b092f858,2023-12-23,99.66,Automotive,Debit Card,92f1b151-9221-48ca-bba9-68f3edcdfcc5,2024-01-22,Facebook,Like,Neutral,50.0,Female,Johnsonland,Low,2023-11-30,0.34419051434294706,2024.0,2023.0,-1.4490689425079266,2023.0
eaa372ee-4574-43db-adb8-8bb3e92226e1,07851043-8b10-4699-939a-aff54bf2851c,2023-12-26,511.36,Health & Beauty,Bank Transfer,1320e6eb-ee34-404e-be28-46d006491dd3,2023-12-18,Facebook,Share,Negative,44.948461253244346,Male,New Steve,Low,2021-06-30,0.0,2023.0,2023.0,0.052550471372064624,2021.0
c730f890-8def-4e02-a90a-f76b014f521b,caa8470e-2278-4254-a8ae-84fa099bcdb6,2022-11-01,841.42,Automotive,Bank Transfer,f757b05a-ebe5-4e5e-bd21-48478381656c,2024-01-18,Twitter,Share,Negative,44.948461253244346,Male,Michaelton,Medium,2019-08-27,0.0,2024.0,2022.0,1.2563991566896011,2019.0
c730f890-8def-4e02-a90a-f76b014f521b,caa8470e-2278-4254-a8ae-84fa099bcdb6,2022-11-01,841.42,Automotive,Bank Transfer,9f5526af-65e5-431e-8b52-df92eff95929,2024-02-14,Instagram,Like,Positive,44.948461253244346,Male,Michaelton,Medium,2019-08-27,0.0,2024.0,2022.0,1.2563991566896011,2019.0
dd4e5e8e-d439-498e-bea6-54340350e5b8,79f11a7f-6bf6-45d8-8675-e4f78e86a4f8,2024-05-26,883.46,Automotive,Debit Card,25badb3f-2eb5-403a-a31e-109a7baec8da,2023-08-03,Twitter,Share,Neutral,33.0,Male,New Tonya,High,2023-12-18,-0.8141176838447939,2023.0,2024.0,1.4097343040287191,2023.0
f381038c-b3ed-4561-84b1-0f60d4afb6c9,253fa2d0-c346-4959-98c0-10b3a1087ee0,2023-12-10,556.86,Electronics,Debit Card,a5d17841-efe2-4b48-b274-f1c08e30379c,2023-10-28,Facebook,Comment,Positive,39.0,Male,New Diana,High,2023-05-12,-0.40530302566088533,2023.0,2023.0,0.2185054952524134,2023.0
f381038c-b3ed-4561-84b1-0f60d4afb6c9,253fa2d0-c346-4959-98c0-10b3a1087ee0,2023-12-10,556.86,Electronics,Debit Card,4f856131-43ed-4a4a-ba71-985110f88058,2023-09-30,Facebook,Like,Negative,39.0,Male,New Diana,High,2023-05-12,-0.40530302566088533,2023.0,2023.0,0.2185054952524134,2023.0
f381038c-b3ed-4561-84b1-0f60d4afb6c9,253fa2d0-c346-4959-98c0-10b3a1087ee0,2023-12-10,556.86,Electronics,Debit Card,71f41a3d-9d14-42ab-b725-d759dfb89e40,2023-12-04,Instagram,Share,Negative,39.0,Male,New Diana,High,2023-05-12,-0.40530302566088533,2023.0,2023.0,0.2185054952524134,2023.0
f381038c-b3ed-4561-84b1-0f60d4afb6c9,253fa2d0-c346-4959-98c0-10b3a1087ee0,2023-12-10,556.86,Electronics,Debit Card,1045a13e-f2c8-4d8a-a7ce-e179659f821c,2023-07-27,Facebook,Comment,Neutral,39.0,Male,New Diana,High,2023-05-12,-0.40530302566088533,2023.0,2023.0,0.2185054952524134,2023.0
8a4e842f-affe-430d-81a5-15102e10eece,e6172db6-ab63-4f6f-bd28-6439e96cda2a,2023-04-15,10.21,Clothing,PayPal,5416a58f-2c4a-4859-8753-14f8e44862aa,2023-10-12,Twitter,Like,Positive,58.0,Male,North Williamton,High,2020-10-12,0.8892767252548252,2023.0,2023.0,-1.7753255773672056,2020.0
ea9c6ace-9cbb-43fa-a98f-7825fcc7508e,5c41afd0-dbea-4956-ad19-c67db3adb792,2023-06-07,500.86892348087025,Clothing,Bank Transfer,dc4226b0-1be8-4141-a3e7-3684e441c844,2024-06-29,Instagram,Comment,Positive,18.0,Female,New Alexisshire,High,2023-12-06,-1.8361543293045655,2024.0,2023.0,0.014285705344311962,2023.0
7c7df909-aa25-48c7-af9d-6ebe714b28b6,eb26a4f4-5af2-4e25-b1f2-fd0de5583f7b,2023-03-23,50.07,Automotive,Bank Transfer,4526b2ee-7734-49f0-915d-4f8bb95fb724,2023-11-25,Facebook,Share,Positive,23.0,Female,South Anthonystad,Low,2020-06-23,-1.4954754474846417,2023.0,2023.0,-1.6299416817216956,2020.0
59e1ccfe-8f67-4f2c-8e4c-f1483df35ae8,e6d0dfac-f9c2-486d-b203-c6b74db2438a,2023-02-24,665.7,Clothing,Credit Card,b386be23-0455-4bda-a834-8b8cec80b5c8,2024-02-13,Twitter,Share,Very Positive,42.0,Male,East Stephanieland,High,2021-01-09,-0.20089569656893103,2024.0,2023.0,0.6154845018268567,2021.0
59e1ccfe-8f67-4f2c-8e4c-f1483df35ae8,e6d0dfac-f9c2-486d-b203-c6b74db2438a,2023-02-24,665.7,Clothing,Credit Card,a610c25f-f8f3-4b64-abd3-db7eb93d0b07,2023-10-07,Facebook,Share,Negative,42.0,Male,East Stephanieland,High,2021-01-09,-0.20089569656893103,2023.0,2023.0,0.6154845018268567,2021.0
e8a5fdb8-fcd9-450c-9635-e376266c8bcf,1d6d18b4-4311-4688-bf03-a8005953adb5,2022-10-23,574.47,Home & Garden,Credit Card,07269016-cf56-465c-aaef-2412210455a2,2024-01-01,Twitter,Share,Neutral,48.0,Female,Robinburgh,High,2024-06-08,0.20791896161497755,2024.0,2022.0,0.28273556053885174,2024.0
e8a5fdb8-fcd9-450c-9635-e376266c8bcf,1d6d18b4-4311-4688-bf03-a8005953adb5,2022-10-23,574.47,Home & Garden,Credit Card,3d37f1e5-21f1-47dd-9cc4-b3a0a219e4a2,2024-06-12,Facebook,Share,Neutral,48.0,Female,Robinburgh,High,2024-06-08,0.20791896161497755,2024.0,2022.0,0.28273556053885174,2024.0
e8a5fdb8-fcd9-450c-9635-e376266c8bcf,1d6d18b4-4311-4688-bf03-a8005953adb5,2022-10-23,574.47,Home & Garden,Credit Card,188baa55-d207-41ab-9c46-59d2a1b28783,2023-07-25,Instagram,Like,Neutral,48.0,Female,Robinburgh,High,2024-06-08,0.20791896161497755,2023.0,2022.0,0.28273556053885174,2024.0
e8a5fdb8-fcd9-450c-9635-e376266c8bcf,1d6d18b4-4311-4688-bf03-a8005953adb5,2022-10-23,574.47,Home & Garden,Credit Card,1e339bcc-3fea-44f5-9394-ce55412e9cbd,2024-05-03,Facebook,Like,Negative,48.0,Female,Robinburgh,High,2024-06-08,0.20791896161497755,2024.0,2022.0,0.28273556053885174,2024.0
fdb81781-8071-4364-b074-dacc53de5284,67fe8c82-72f5-4acd-8e6b-70059bef1f6c,2024-04-02,552.37,Automotive,PayPal,542fee52-076f-4697-bbe6-895c324135b5,2023-10-28,Facebook,Like,Neutral,26.0,Female,Olsonton,Low,2020-06-25,-1.2910681183926873,2023.0,2024.0,0.20212883465411083,2020.0
a9a3ce5a-1459-428a-b461-2ec4611ffdcd,27548e79-d452-4c02-9c4b-590677b0808d,2023-01-07,902.13,Home & Garden,Bank Transfer,ce53408a-6af6-43e6-8a46-a9b8a9a32e13,2024-03-23,Twitter,Like,Negative,27.0,Male,South Carlaport,High,2020-06-21,-1.2229323420287026,2024.0,2023.0,1.4778305742670952,2020.0
fd63f236-3ec3-401d-9fa1-53bda0bd7c0e,a4549bba-a146-46fa-89c1-61cd7832120e,2023-03-26,31.09,Automotive,Bank Transfer,f12b89ac-7bc9-4976-aab9-ef48816551e1,2024-04-23,Instagram,Share,Negative,44.948461253244346,Male,Thomasbury,Low,2021-05-29,0.0,2024.0,2023.0,-1.6991686345403554,2021.0
00c15eff-8bcf-4d12-a5d4-992e45e3309f,b891a17b-034f-4ac9-a7b3-dc12b8729ff3,2023-11-06,100.29,Clothing,Credit Card,3d8776f4-379e-4ca7-b281-97466272994e,2023-08-10,Facebook,Share,Negative,31.0,Male,Lovefurt,Low,2022-03-16,-0.9503892365727634,2023.0,2023.0,-1.446771103715737,2022.0
00c15eff-8bcf-4d12-a5d4-992e45e3309f,b891a17b-034f-4ac9-a7b3-dc12b8729ff3,2023-11-06,100.29,Clothing,Credit Card,b1f6f6bd-d15d-4c44-87af-5485f68eda24,2024-05-19,Instagram,Comment,Positive,31.0,Male,Lovefurt,Low,2022-03-16,-0.9503892365727634,2024.0,2023.0,-1.446771103715737,2022.0
253fa70f-a41b-40c0-8958-37f3b5e204e0,0a5da7cb-2474-4380-bf5e-10ac886b3440,2023-11-07,981.56,Clothing,Credit Card,129fabb6-bca6-4710-91d0-1eb0eb987410,2023-10-22,Twitter,Like,Neutral,23.0,Female,Stephenstad,Low,2020-10-29,-1.4954754474846417,2023.0,2023.0,1.7675406302410752,2020.0
253fa70f-a41b-40c0-8958-37f3b5e204e0,0a5da7cb-2474-4380-bf5e-10ac886b3440,2023-11-07,981.56,Clothing,Credit Card,a05ab50a-33d7-4c59-abd7-f67cd4787757,2024-01-11,Facebook,Share,Negative,23.0,Female,Stephenstad,Low,2020-10-29,-1.4954754474846417,2024.0,2023.0,1.7675406302410752,2020.0
d499e291-a5a7-4b2e-9a89-99c0a49da18a,0480e2e6-4e34-444d-bc4f-6e93bde863a9,2022-11-22,369.38,Automotive,Bank Transfer,a81179ab-358d-4fcf-8aa0-620bce2aaf02,2023-11-22,Facebook,Share,Positive,51.0,Male,East Micheleview,High,2022-07-29,0.41232629070693183,2023.0,2022.0,-0.46530215039786776,2022.0
752d0d0f-c234-44cb-b36d-8808b640faae,2949bc51-a008-40f0-9fca-1b7d5a98946b,2023-11-08,456.4,Clothing,Debit Card,8e7e04d0-8041-4986-a0b4-f111a261565a,2023-11-14,Twitter,Comment,Positive,20.0,Male,New James,Low,,-1.6998827765765958,2023.0,2023.0,-0.14790860802274802,2020.0
752d0d0f-c234-44cb-b36d-8808b640faae,2949bc51-a008-40f0-9fca-1b7d5a98946b,2023-11-08,456.4,Clothing,Debit Card,88979bf0-b8c5-4b98-9049-61a2952cd408,2024-06-13,Facebook,Like,Negative,20.0,Male,New James,Low,,-1.6998827765765958,2024.0,2023.0,-0.14790860802274802,2020.0
aac57e67-f138-426a-8f26-c4620e29f4e6,a84c8a9a-ddc4-45f0-86ec-54e6143b0a3b,2024-03-31,955.98,Automotive,Credit Card,4fcac03b-1081-49b9-a101-6fb70fa0b7d4,2024-06-10,Instagram,Comment,Neutral,47.0,Male,East Corymouth,Medium,2023-09-10,0.1397831852509928,2024.0,2024.0,1.6742410805518597,2023.0
aac57e67-f138-426a-8f26-c4620e29f4e6,a84c8a9a-ddc4-45f0-86ec-54e6143b0a3b,2024-03-31,955.98,Automotive,Credit Card,a522c586-463f-4241-a88b-2e5aa7f22213,2023-07-18,Instagram,Comment,Neutral,47.0,Male,East Corymouth,Medium,2023-09-10,0.1397831852509928,2023.0,2024.0,1.6742410805518597,2023.0
9dff89a9-fc39-423e-85d2-144f4e16c981,f74f39d8-ce0b-4fce-a109-ad89fb055898,2023-12-23,923.4,Clothing,PayPal,5003ce7d-a60a-4078-b806-bd4bf2ce99d0,2024-03-08,Facebook,Share,Positive,70.0,Male,Port Megan,High,2021-07-08,1.7069060416226425,2024.0,2023.0,1.5554099887272055,2021.0
142d2fe3-3958-433b-a163-3899040ab178,474c1c1f-9c1d-46dd-9efc-bed0133da676,2022-10-02,806.38,Automotive,Credit Card,4382e34f-f221-4710-887a-36089ce8aa1a,2024-03-12,Facebook,Share,Neutral,35.0,Male,Port Michelle,Medium,2022-03-29,-0.6778461311168243,2024.0,2022.0,1.1285955514859216,2022.0
142d2fe3-3958-433b-a163-3899040ab178,474c1c1f-9c1d-46dd-9efc-bed0133da676,2022-10-02,806.38,Automotive,Credit Card,04a6e273-fc71-4122-b276-8821578f56ff,2024-02-20,Twitter,Share,Neutral,35.0,Male,Port Michelle,Medium,2022-03-29,-0.6778461311168243,2024.0,2022.0,1.1285955514859216,2022.0
142d2fe3-3958-433b-a163-3899040ab178,474c1c1f-9c1d-46dd-9efc-bed0133da676,2022-10-02,806.38,Automotive,Credit Card,bf4a0595-ee49-4282-8f83-21fc3c823d95,2024-06-10,Twitter,Share,Negative,35.0,Male,Port Michelle,Medium,2022-03-29,-0.6778461311168243,2024.0,2022.0,1.1285955514859216,2022.0
142d2fe3-3958-433b-a163-3899040ab178,474c1c1f-9c1d-46dd-9efc-bed0133da676,2022-10-02,806.38,Automotive,Credit Card,27a1b24d-8661-44c3-84ed-d6b070a5b943,2024-04-20,Facebook,Share,Negative,35.0,Male,Port Michelle,Medium,2022-03-29,-0.6778461311168243,2024.0,2022.0,1.1285955514859216,2022.0
46471751-46b7-42f9-afbf-a02412e647ee,7a475497-2ee5-447c-ab7c-75e2a9e29395,2023-08-12,793.0,Electronics,PayPal,18324537-f9de-4611-819b-5b5f48a0656e,2023-11-29,Facebook,Comment,Positive,20.0,Male,East Charlesburgh,Medium,2022-04-23,-1.6998827765765958,2023.0,2023.0,1.0797938323756124,2022.0
aae60ad7-5553-4d10-a637-93d5dcc98e4a,529c0e5b-1874-4815-be8c-6f2202725634,2023-07-02,116.46,Electronics,Bank Transfer,0a36d7a9-d0d3-4697-93ee-c0702b9ef9a0,2023-12-24,Facebook,Like,Positive,44.948461253244346,Male,Brownfort,Low,2021-12-02,0.0,2023.0,2023.0,-1.3877932413828746,2021.0
cd945724-5b93-44bc-8921-ad0c41af8ec1,bfcbbb79-c110-4a24-90a5-c1fbdad3708c,2024-02-12,910.09,Electronics,Debit Card,550f5981-e99a-4fac-938d-9e4f447de886,2024-05-07,Twitter,Comment,Neutral,47.0,Male,Elliotthaven,Low,2022-10-28,0.1397831852509928,2024.0,2024.0,1.5068635850382508,2022.0
7a63603b-38fb-4733-bb8c-c4faa632ab0d,ada03557-5d2f-4173-bdf3-b85818115a53,2023-08-01,399.06,Health & Beauty,PayPal,c88ce6f3-42ed-4c29-a32e-9c9b6a822865,2024-05-11,Instagram,Comment,Neutral,41.0,Female,Johnmouth,Medium,2023-03-09,-0.2690314729329158,2024.0,2023.0,-0.35704841174360946,2023.0
262adfc3-44ae-442d-a213-2d3eb9e668a3,4b71184b-640d-4738-a434-237692ba8b42,2022-08-25,872.45,Home & Garden,Credit Card,a0b08d7f-db36-48db-918a-fab7d91a200a,2024-05-21,Instagram,Share,Negative,18.0,Female,New Sean,High,2020-03-15,-1.8361543293045655,2024.0,2022.0,1.369576835612837,2020.0
262adfc3-44ae-442d-a213-2d3eb9e668a3,4b71184b-640d-4738-a434-237692ba8b42,2022-08-25,872.45,Home & Garden,Credit Card,02d97fb5-689a-45fc-a0b2-1511f7933049,2023-10-01,Facebook,Like,Neutral,18.0,Female,New Sean,High,2020-03-15,-1.8361543293045655,2023.0,2022.0,1.369576835612837,2020.0
768b95d6-378c-462e-8d70-22c41d6c65bf,49c50a4c-9046-4db3-b0c1-5d8582a5cc0c,2023-03-18,119.18,Home & Garden,PayPal,c60fd845-116c-421a-b7a7-24667ab1b5ef,,Instagram,Share,Positive,39.0,Male,Marshalltown,Medium,2021-08-30,-0.40530302566088533,2023.0,2023.0,-1.3778724135816758,2021.0
02b325b3-f763-47f0-8454-d8cb65fa1832,63ad4c2c-7171-4257-a458-77a39f4242d9,2023-08-31,422.23,Clothing,Debit Card,924aba39-ef98-4338-ab57-03a5889f3669,2024-03-18,Facebook,Share,Neutral,58.0,Female,Port Christinahaven,Medium,2021-10-03,0.8892767252548252,2024.0,2023.0,-0.27253900727530866,2021.0
02b325b3-f763-47f0-8454-d8cb65fa1832,63ad4c2c-7171-4257-a458-77a39f4242d9,2023-08-31,422.23,Clothing,Debit Card,bdf01a8c-8cf5-4305-9bb4-5ded23e6d2cb,2023-10-07,Facebook,Comment,Positive,58.0,Female,Port Christinahaven,Medium,2021-10-03,0.8892767252548252,2023.0,2023.0,-0.27253900727530866,2021.0
02b325b3-f763-47f0-8454-d8cb65fa1832,63ad4c2c-7171-4257-a458-77a39f4242d9,2023-08-31,422.23,Clothing,Debit Card,c0c27f0c-851d-4d3b-ba55-bb28217c1f27,2023-09-21,Twitter,Comment,Positive,58.0,Female,Port Christinahaven,Medium,2021-10-03,0.8892767252548252,2023.0,2023.0,-0.27253900727530866,2021.0
f969ee04-7064-470e-8e2f-b4ed0fc6d140,4028bedb-700b-43e3-8257-cee44d40b936,2023-07-12,733.13,Home & Garden,Bank Transfer,beff1115-f6e4-4c73-b9fa-c89062e37612,2023-12-10,Facebook,Share,Negative,54.0,Male,Mendozahaven,Medium,2021-07-01,0.6167336197988862,2023.0,2023.0,0.8614261998543711,2021.0
ec5770ea-d47e-4872-8e74-3c77c1fe8b3c,2400769e-174e-4c0e-9d49-8fb14273840d,2023-03-03,461.04,Automotive,Credit Card,e893e636-91fd-46d5-b952-f06ecb75d9bb,2024-01-15,Facebook,Share,Negative,38.0,Male,West Lisabury,Medium,2021-07-14,-0.4734388020248701,2024.0,2023.0,-0.13098484295011448,2021.0
ecb9513f-fa9d-432c-996e-87fb80dc8827,bad309a4-afe9-450d-bcc5-0155b2ce7d1c,2023-03-25,500.86892348087025,Automotive,Debit Card,f2b749c5-799e-40d2-a094-de2399666b13,2024-05-25,Instagram,Like,Negative,54.0,Male,West Elizabethland,Medium,2024-06-03,0.6167336197988862,2024.0,2023.0,0.014285705344311962,2024.0
7a7ebefe-7936-4e6f-9cf2-6e80c7d2d849,8c6eebb2-b44b-46f5-8392-fffbdbb6ad19,2022-12-18,316.67,Automotive,PayPal,24799442-13df-4fe9-a20f-120e96c3e168,2023-07-02,Facebook,Comment,Neutral,28.0,Male,West Nicole,Low,2022-09-13,-1.1547965656647177,2023.0,2022.0,-0.6575546626777179,2022.0
ed89b7fb-0b0a-4e28-b086-538479d7cd24,4bb90aee-34f4-4313-ac4c-6d9874b5c906,2024-04-04,667.93,Automotive,PayPal,16ac7a2a-8d11-411b-bad5-9542e2ed7720,2023-10-22,Twitter,Share,Positive,18.0,Female,Acevedofort,Medium,2021-11-02,-1.8361543293045655,2023.0,2024.0,0.6236181216785744,2021.0
ed89b7fb-0b0a-4e28-b086-538479d7cd24,4bb90aee-34f4-4313-ac4c-6d9874b5c906,2024-04-04,667.93,Automotive,PayPal,da479359-3633-4a48-8785-2a31f1fb4ca0,2024-06-05,Facebook,Like,Neutral,18.0,Female,Acevedofort,Medium,2021-11-02,-1.8361543293045655,2024.0,2024.0,0.6236181216785744,2021.0
ed89b7fb-0b0a-4e28-b086-538479d7cd24,4bb90aee-34f4-4313-ac4c-6d9874b5c906,2024-04-04,667.93,Automotive,PayPal,b8cc6592-57d1-47f3-a931-fb4099341a37,2024-05-01,Twitter,Comment,Positive,18.0,Female,Acevedofort,Medium,2021-11-02,-1.8361543293045655,2024.0,2024.0,0.6236181216785744,2021.0
7ebb1bd0-ca6b-4090-9351-c4793fdf4bfe,16e75b76-fefc-4a37-b9da-ee9758fed459,2024-05-27,748.67,Clothing,PayPal,252ca602-b228-42c2-a701-63054e4530d5,2023-07-26,Twitter,Comment,Positive,70.0,Female,New Davidstad,High,2021-08-14,1.7069060416226425,2023.0,2024.0,0.918106223395044,2021.0
7ebb1bd0-ca6b-4090-9351-c4793fdf4bfe,16e75b76-fefc-4a37-b9da-ee9758fed459,2024-05-27,748.67,Clothing,PayPal,6932d53d-96a1-4b4c-88fb-c102c7713c71,2023-07-31,Facebook,Share,Positive,70.0,Female,New Davidstad,High,2021-08-14,1.7069060416226425,2023.0,2024.0,0.918106223395044,2021.0
68b5a27d-980f-409d-9b64-acc242c86f8e,e6c14640-dd19-49de-9eef-e9e046273e80,2024-02-06,500.86892348087025,Health & Beauty,Debit Card,474a2b83-94b4-4f47-a870-284bfd6cdaa3,2024-03-06,Instagram,Share,Positive,48.0,Male,West Annstad,High,2023-12-23,0.20791896161497755,2024.0,2024.0,0.014285705344311962,2023.0
6e1feeab-c26b-4462-ae4c-77ff8d6e5b35,dd64bcfa-0d82-428c-a2e8-5e9983175f60,2023-11-22,429.69,Electronics,Bank Transfer,51a8a2de-0df3-48e9-a6ca-488d7a7c35d7,2024-03-15,Twitter,Like,Positive,27.0,Female,Lanestad,Low,2022-05-10,-1.2229323420287026,2024.0,2023.0,-0.24532967808525596,2022.0
262adfc3-44ae-442d-a213-2d3eb9e668a3,f0b785f4-7334-4309-8fe0-e69152fadf8e,2024-03-24,188.56,Automotive,Bank Transfer,a0b08d7f-db36-48db-918a-fab7d91a200a,2024-05-21,Instagram,Share,Negative,18.0,Female,New Sean,High,2020-03-15,-1.8361543293045655,2024.0,2024.0,-1.1248183573878603,2020.0
262adfc3-44ae-442d-a213-2d3eb9e668a3,f0b785f4-7334-4309-8fe0-e69152fadf8e,2024-03-24,188.56,Automotive,Bank Transfer,02d97fb5-689a-45fc-a0b2-1511f7933049,2023-10-01,Facebook,Like,Neutral,18.0,Female,New Sean,High,2020-03-15,-1.8361543293045655,2023.0,2024.0,-1.1248183573878603,2020.0
fe4eace1-a485-45b5-827f-d8a3dfe9d92d,d2d4837b-b0ef-4890-805b-3a73cd947c23,2024-03-01,724.1,Health & Beauty,Credit Card,03be50b0-ca8f-4e86-8c12-eb8b184ef3db,2023-08-24,Instagram,Like,Positive,20.0,Female,Lake Laurenville,High,2019-10-15,-1.6998827765765958,2023.0,2024.0,0.8284905104996558,2019.0
8512b48f-4b69-4852-abdc-b0ca27953ee6,5104432f-964b-4dae-b658-d0434fee76d7,2022-08-09,779.36,Clothing,Bank Transfer,1f165d70-2300-44c3-a68f-1e1ef070594f,2023-07-22,Instagram,Like,Positive,46.0,Male,Port Amanda,Low,2020-04-01,0.07164740888700802,2023.0,2022.0,1.03004379884313,2020.0
b14fcb71-e3f9-4cba-99de-f0e79d7ac5bc,aa4e89b1-3c90-4987-858c-e69c5784ef27,2024-01-24,753.04,Electronics,Debit Card,234d4385-dd86-4509-a21e-7feb13e37415,2024-01-19,Facebook,Like,Negative,38.0,Male,East Keithmouth,Medium,2021-09-01,-0.4734388020248701,2024.0,2024.0,0.9340452004138818,2021.0
68afa4cc-e2d5-4150-b358-2e14e7508721,87459f1a-8873-450f-8b7d-ac4c7b41ba90,2023-07-20,500.86892348087025,Electronics,Bank Transfer,0942889b-a3a9-4039-b4b0-12fb8714c95f,2024-06-14,Twitter,Comment,Negative,18.0,Female,South Zacharystad,Medium,2020-08-03,-1.8361543293045655,2024.0,2023.0,0.014285705344311962,2020.0
